cluster_id,n,predicados_top,ejemplos,tipo_label
reltype:282,6,"[[""consumir de"", 2], [""se consumir en"", 2], [""consumir"", 1], [""consumir en"", 1]]","[""Consume muña, sauco y otras plantas medicinales para combatir males respiratorios\nEl territorio peruano es bendecido con plantas medicinales que fortalecen nuestro sistema inmune y combaten con buenos resultados los síntomas de infecciones como la covid-19, que afectan principalmente las vías respiratorias."", ""Pescados azules del mar La importancia de consumir pescados azules como anchoveta , caballa, atún o jurel , entre otros del biodiverso mar peruano, se encuentra en la alta cantidad de nutrientes que aportan en una dieta balanceada para robustecer el sistema inmune frente a amenazas como el coronavirus y otras enfermedades."", ""Nutricionista te dice cómo hacerlo “La famosa panetela es sencilla de preparar, azúcar y canela, la podemos consumir en el resto del día, ya que el arroz y los tubérculos, tienen almidón que ayudan a formar las heces, eso ayudará a que el cuadro diarreico ya no continúe” sostuvo.""]",
reltype:283,6,"[[""descentralizar"", 3], [""descentralizar por"", 3]]","[""Asimismo, descentralizarán los programas sociales, con bonos focalizados para eliminar la desnutrición, la anemia, la pobreza y la extrema pobreza y garantizará los servicios de calidad en educación, salud, vivienda y seguridad."", ""El centro de salud Nueva Gales en Cieneguilla, inaugurado hoy por el Ministerio de Salud (Minsa), descentralizará la atención primaria para beneficio de 10,000 vecinos de esta jurisdicción, por medio de sus servicios de triaje diferenciado para personas con síntomas respiratorios leves.""]",
reltype:284,6,"[[""dudar"", 3], [""dudar para"", 3]]","[""Presidente Sagasti: no dudaremos en denunciar a quienes hagan mal uso de las vacunas\nEl presidente de la República, Francisco Sagasti, pidió a las autoridades estar en guardia a fin de garantizar que las vacunas contra la covid-19 lleguen a la población que más lo necesita e indicó que no dudará en denunciar a quienes hagan un mal uso de las dosis."", ""Lea también: Presidente Sagasti asegura que gobierno no dudará en denunciar a quienes hagan mal uso de las vacuna s] Precisó que la carretera saldrá de Cieneguilla, irá por Huaycán hasta Santiago de Tuna, Yuracmayo y se conectará con La Oroya, multiplicando la capacidad de transporte de personas y mercancías hacía el centro y oriente del país."", ""Para este encuentro todavía son duda en Melgar el delantero argentino Bernardo Cuesta y el defensa central Fabio Pereyra, quienes tampoco estuvieron en el encuentro ante Universitario por sendas lesiones que aún no terminaban de superar.""]",
reltype:285,6,"[[""eximar del"", 6]]","[""Los lineamientos generados en este Protocolo no eximen del cumplimiento de las normas emitidas por el Gobierno Nacional, con especial atención a las normas reguladas por el Minsa en el marco de sus competencias para la vigilancia, prevención y control del covid-19.""]",
reltype:286,6,"[[""flamear"", 6]]","[""Huánuco: profesionales de EsSalud reinician proceso de vacunación contra la covid-19\nEl personal médico y asistencial en la primera línea de combate contra la covid-19, que labora en los establecimientos del Seguro Social de Salud (EsSalud) en Huánuco, manifestó su alegría por el inicio de la segunda fase de inmunizaciones en esta región, flameando la Bandera Nacional y levantando los pulgares en señal de éxito."", ""El personal médico y asistencial en la primera línea de combate contra la covid-19, que labora en los establecimientos del Seguro Social de Salud (EsSalud) en Huánuco, manifestó su alegría por el inicio de la segunda fase de inmunizaciones en esta región, flameando la Bandera Nacional y levantando los pulgares en señal de éxito.""]",
reltype:287,6,"[[""miralo en"", 6]]","[""Míralo hoy en Saludable Mente\nEl programa Saludable Mente del miércoles 17 de febrero, que se emite por el canal online de Andina, tendrá como invitada a la licenciada Cecilia Portocarrero, psicóloga de Sisol Salud de la Municipalidad Metropolitana de Lima, con quien conversaremos sobre las mascotas y cómo se han convertido en el gran soporte emocional durante la pandemia.""]",
reltype:288,6,"[[""moderar por"", 6]]","[""El evento será moderado por Christian Velásquez, historiador y gestor de financiamiento de proyectos de innovación educativa del Minedu."", ""Alberto Beingolea El debate, en sus tres fechas, se iniciará a las 18:00 horas y serán moderados por los periodistas Mónica Delta y Pedro Tenorio, por acuerdo entre los partidos políticos y el Jurado Nacional de Elecciones.""]",
reltype:289,6,"[[""prolongar a"", 3], [""se prolongar por"", 3]]","[""El gobierno japonés prolongó este martes el estado de emergencia ligado al coronavirus en Tokio y otros departamentos del país, a menos de seis meses de los juegos."", ""La oportuna acción en defensa del Patrimonio Cultural de la Nación se prolongó por más de 3 horas.""]",
reltype:290,6,"[[""sonar segun"", 6]]","[""Según Bolsonaro, \""podemos soñar con días mejores para todos, pero sin dinero, sin empleo, estamos condenados al fracaso, la miseria y la muerte o a acciones que no interesan, como disturbios o saqueos\"".""]",
reltype:291,6,"[[""www.onpe.gob.pe"", 6]]","[""En los distritos con acceso a internet, si algún ciudadano no puede asistir a capacitarse por motivos laborales, podrá hacerlo a través de un módulo virtual habilitado en la página web de la ONPE: www.onpe.gob.pe También lea: Elecciones 2021: nación Q’ero contará por primera vez con un local de votación La capacitación se está brindando en la oficina de la ODPE Trujillo, ubicada en la avenida Manuel Vera Enríquez 669, al igual que en todas las oficinas distritales de las cuatro provincias de la Libertad mencionadas.""]",
reltype:292,5,"[[""absorber para"", 3], [""absorber"", 1], [""absorber hasta"", 1]]","[""BCR: economía peruana está absorbiendo relativamente bien la segunda ola\nEl gerente central de Estudios Económicos del Banco Central Reserva (BCR), Adrián Armas, afirmó hoy que hasta el momento, la economía peruana está absorbiendo relativamente bien la segunda ola de contagios del covid-19, de acuerdo con el desempeño de algunos indicadores como la recaudación del IGV, el consumo interno de cemento, o las importaciones que se han venido recuperando."", ""El gerente central de Estudios Económicos del Banco Central Reserva (BCR), Adrián Armas, afirmó hoy que hasta el momento, la economía peruana está absorbiendo relativamente bien la segunda ola de contagios del covid-19, de acuerdo con el desempeño de algunos indicadores como la recaudación del IGV, el consumo interno de cemento, o las importaciones que se han venido recuperando."", ""Para este año, la Plataforma Nacional de Interoperabilidad va ser absorbida, reemplazada y evolucionada hacia la Plataforma Nacional de Gobierno Digital.""]",
reltype:293,5,"[[""amenacir a"", 2], [""amenazar"", 2], [""amenazar al"", 1]]","[""Cabe recordar que, de acuerdo con la Organización Mundial de Comercio (OMC), las medidas de salvaguardia se definen como medidas “de urgencia” que se aplican cuando el aumento en las importaciones de determinados productos, hayan causado o amenacen causar un daño grave a la rama de producción nacional."", ""\""El covid-19 amenaza la salud, la seguridad económica y la seguridad física de las mujeres en todas partes\"", apuntó Harris en un mensaje en video grabado en Washington."", ""Aunque la vacunación avanza a buen ritmo y ya alcanza a un 20% de la población inoculada con la primera o segunda dosis de los inmunizantes de CoronaVac o Pfizer, la escalada de contagios amenaza con colapsar el sistema de salud.""]",
reltype:294,5,"[[""asaltar desde"", 2], [""atentar contra"", 1], [""invadir de"", 1], [""lanzar contra"", 1]]","[""La ciudad está en máxima alerta desde que el pasado 6 de enero cientos de seguidores radicales del presidente saliente de EE.UU., Donald Trump , asaltaran el Capitolio, un suceso que conmocionó al país y que arrebató la vida a cinco personas, incluido un policía."", ""Lamentablemente el profesional en nutrición debe enfrentar ahora en tiempos de pandemia al coach o la modelo que sin formación alguna dan tratamientos mágicos, o simplemente siguen cursos de unos meses de alimentación y se sienten con la autoridad académica para dar un tratamiento nutricional a las personas que captan por redes sociales, lo cual atenta contra la vida y salud de las personas, ya que cada persona debe tener un tratamiento personalizado."", ""San Marcos: iniciativa payacetamol invade de alegría a quienes más lo necesitan\nEn medio de la incertidumbre y los temores propios de estar hospitalizados o encontrarse en situación de vulnerabilidad, un grupo de sanmarquinos de la Facultad de Medicina de San Fernando decidió emprender la misión de llevar alegría, a través de la técnica clown, a los centros de salud y comunidades de nuestra ciudad.""]",
reltype:295,5,"[[""candidatear tras"", 3], [""contestar"", 1], [""contestar de"", 1]]","[""Tras varias negociaciones hoy candidatea a la Presidencia de la República por el Partido Democrático Somos Perú y tiene como su principal aliado a Martín Vizcarra, expresidente de la República, que postula al Parlamento por Lima con el número 1."", ""\""Soy parte del Atlético de Madrid, no soy una parte que está fuera del club, evidentemente estoy dentro del equipo y del club, claro\"", contestó el técnico argentino, que también fue interrogado por los árbitros."", ""“Estoy seguro de que el presidente de la República, que es amigo personal de Susana Baca, le contestará esa carta en estos días, porque es un tema que preocupa a todos y hay limitaciones de presupuesto, refirió.""]",
reltype:296,5,"[[""empezar hasta"", 5]]","[""Cuenca reafirmó que el 15 de marzo empezará el año escolar de manera remota hasta el 15 de abril , a escala nacional, y durante ese periodo se irán tomando decisiones intersectorial e intergubernamentalmente."", ""EsSalud: haz clic aquí para ver padrón del segundo grupo de adultos mayores para vacunas\nHoy 15 de marzo empieza la segunda etapa de inmunización contra el coronavirus hasta este sábado 20 de marzo en diferentes puntos de Lima y Callao."", ""Inicio del año escolar 2021: 66 % de las escuelas públicas empezaron clases\nHasta las 14:00 horas de hoy, 15 de marzo, 66 % de las escuelas públicas empezaron clases y 88 % de los docentes iniciaron sus labores educativas en el marco del Buen Inicio del Año Escolar 2021, informó el ministro de Educación, Ricardo Cuenca.""]",
reltype:297,5,"[[""equilibrar"", 4], [""equilibrar a"", 1]]","[""Si se utiliza esa plataforma, creada por la OMS y otras organizaciones internacionales para distribuir las vacunas globalmente, \""sabemos dónde van y podemos equilibrar mejor\"", señaló, aunque también dijo comprender que algunos gobiernos prefieran donar a países vecinos o con especiales lazos."", ""Utilizando a las universidades y a las Fuerzas Armadas, podremos equilibrar la producción de oxígeno con su demanda."", ""Por otra parte, el jefe de Estado recalcó que ayer se colocaron bonos por USD 4,000 millones para ayudar a equilibrar las finanzas públicas.""]",
reltype:298,5,"[[""evolucionar"", 4], [""evolucionar al"", 1]]","[""La evolución del teatro Desde que llegó hasta hoy, ¿el teatro peruano ha evolucionado?"", ""La pandemia en Cajamarca evoluciona lentamente debido al trabajo de contención de las autoridades y al 10 de marzo se ha tamizado a más de 212,000 personas, de las cuales 59,774 dieron positivo al covid-19 ; además, se han recuperado 47,419 y se encuentran internados en los hospitales 272 pacientes."", ""Jesús, evoluciona favorablemente Al recién nacido (RN) lo llamaron Jesús , durante su estancia en hospitalización, pues el pequeño ingresó como RN (sin nombre) durante la época navideña, pasó del servicio de Emergencia al área de hospitalización de Neonatología, y actualmente se encuentra internado en el servicio de Neurocirugía, con evolución favorable.""]",
reltype:299,5,"[[""forzar"", 3], [""forzar de"", 2]]","[""Revelaciones y renuncias Las revelaciones forzaron las renuncias de altos funcionarios del gobierno que recibieron estas vacunas, como las entonces ministras Pilar Mazzetti (Salud) y Elizabeth Astete (Relaciones Exteriores), además del viceministro de Salud Pública, Luis Suárez Ognio."", ""Ecuador: Lenín Moreno designa a su cuarto ministro de Salud en dos meses\nEl presidente de Ecuador, Lenín Moreno, designó el miércoles al médico Camilo Salinas como nuevo ministro de Salud, el cuarto en casi dos meses, luego de que un escándalo por ancianos en largas filas para recibir la vacuna anticovid forzara la renuncia del responsable anterior."", ""El presidente de Ecuador, Lenín Moreno, designó el miércoles al médico Camilo Salinas como nuevo ministro de Salud, el cuarto en casi dos meses, luego de que un escándalo por ancianos en largas filas para recibir la vacuna anticovid forzara la renuncia del responsable anterior.""]",
reltype:300,5,"[[""gocir de"", 2], [""golear tras"", 2], [""golear al"", 1]]","[""Requisitos para donar Todas las personas entre 18 a 60 años, que pesen más de 50 kilos y gocen de buen estado de salud, pueden donar cada cuatro meses en caso de las mujeres y cada tres meses en caso de los hombres."", ""Barcelona golea al Huesca con Messi como protagonista\nPor fin el Barcelona vivió una noche más tranquila en el Camp Nou, con dos goles más de Leo Messi, y sumó ante el Huesca una victoria (4-1) para acercarse al liderato en LaLiga, en poder del Atlético de Madrid, de quien le separa solo cuatro puntos con once partidos por jugar\r\n\r\n\r\n<a href=\"" https://andina.pe/agencia/galeria.aspx?GaleriaId=12271&FotoId=757423\r\n\"" target=\""_blank\"">Vea aquí la galería fotográfica</a>\n17:15 | Barcelona, mar."", ""Sport Huancayo, el Rojo Matador que avanza en la Copa Sudamericana\nEl Sport Huancayo avanzó este miércoles con autoridad a la fase de grupos de la Copa Sudamericana tras golear por 4-0 al UTC de Cajamarca con goles del brasileño Liliu, los colombianos Óscar Barreto y Jarlin Quintero, y el peruano Marcio Valverde.""]",
reltype:301,5,"[[""innovar con"", 3], [""se innovar sobre"", 2]]","[""Universitarios innovan con sistema que automatiza riego de cultivos para prevenir heladas\nEstudiantes de la Universidad Nacional Mayor de San Marcos (UNMSM), liderados por Luis Emilio Espinoza Hilario, diseñaron Puyuyacu, un sistema que automatiza el riego de cultivo para prevenir las heladas."", ""Innovación gastronómica: elaboran nutritivas hamburguesas de garbanzo y arveja amarilla\nEspecialistas del CITEagroindustrial Chavimochic, ubicado en Trujillo, región La Libertad, han innovado con nuevos productos alimenticios que tienen la ventaja de reforzar el sistema inmune y así prevenir enfermedades como el coronavirus covid-19, destacó el Instituto Tecnológico de la Producción (ITP) del Ministerio de la Producción (Produce)."", ""Especialistas del CITEagroindustrial Chavimochic, ubicado en Trujillo, región La Libertad, han innovado con nuevos productos alimenticios que tienen la ventaja de reforzar el sistema inmune y así prevenir enfermedades como el coronavirus covid-19, destacó el Instituto Tecnológico de la Producción (ITP) del Ministerio de la Producción (Produce).""]",
reltype:302,5,"[[""marchar"", 4], [""marchar en"", 1]]","[""La caravana marchaba esperanzada en una posible flexibilización de las políticas migratorias en Estados Unidos, cuando el presidente electo, Joe Biden, asuma este miércoles."", ""En la parte baja de la tabla, Chile y Colombia marchan con cuatro puntos, Venezuela con tres unidades y Perú y Bolivia cierran con apenas un punto.""]",
reltype:303,5,"[[""mover"", 4], [""mover en"", 1]]","[""El técnico del Athletic, Marcelino García Toral, movió el banquillo tratando de refrescar a su equipo, pero el Atlético se mostró muy fiable en defensa en los últimos minutos para acabar llevándose el encuentro."", ""(…) Hay que apoyar al emprendimiento peruano, porque ellos son los que mueven la economía del país”, apuntó."", ""Comercio electrónico en el Perú movió US$6,000 millones en el 2020\nSi bien para la mayoría de industrias el 2020 significó un año difícil debido al impacto del covid-19, el Comercio Electrónico ha sido el sector económico que logró un mayor crecimiento el año pasado.""]",
reltype:304,5,"[[""obedecer"", 4], [""obedecer al"", 1]]","[""La declaratoria obedece a que se trata de una de las manifestaciones culturales más representativas de la ciudad y provincia de Jauja ; por integrar tradiciones locales y europeas, rurales y urbanas, siendo un vehículo para la salvaguardia de expresiones musicales, del arte textil y del arte culinario tradicional de Jauja, gracias a la organización barrial y a la continuidad de las redes de parentesco y paisanaje que afianzan la identidad y cohesión social de los jaujinos."", ""Ana Núñez, directora de la Oficina de Gestión de Becas del Pronabec, explicó que la decisión de dividir el concurso en dos momentos, ampliándose hasta el 30 de abril la postulación, obedece principalmente a que los procesos de admisión de la mayoría de las Instituciones de Educación Superior (IES) elegibles se realizarán entre marzo y abril."", ""Según explicó, ello obedece a que el informe del caso de la vacunación irregular no está concluido , de acuerdo a lo informado por el titular de dicho grupo de trabajo.""]",
reltype:305,5,"[[""pintar para"", 3], [""ilustrar"", 1], [""pintar en"", 1]]","[""Rusia anunció el miércoles que estaba \""frenando\"" el funcionamiento de Twitter, acusada de no borrar contenidos \""ilegales\"", una primera advertencia que ilustra las crecientes tensiones entre Moscú y los gigantes de las redes sociales."", ""Cusco: desconocidos pintan grafiti de gran tamaño en muro Inca\nAgentes de la Policía Fiscal y Comisaría de Tahuantinsuyo, en la región Cusco, intensifican las investigaciones para identificar, ubicar y capturar a los sujetos que ocasionaron un grave daño al patrimonio cultural, al dejar una pinta de grafiti con aerosol de gran tamaño en un muro Inca."", ""El partido pintaba para el empate pero, a los 89 minutos de juego, un gran pase del peruano Pedro Aquino fue bien aprovechado por Francisco Córdova, quien con toque sutil venció la valla del San Luis.""]",
reltype:306,5,"[[""planear durante"", 1], [""planificar en"", 1], [""planificar para"", 1], [""se planear durante"", 1], [""se planificar con"", 1]]","[""Biden planeaba hacer formalmente el anuncio durante una reunión por la tarde en la Casa Blanca con los consejeros delegados de las farmacéuticas Johnson & Johnson y Merck."", ""También lea: Midis planifica campañas de acción social del 2021 en Loreto, Ucayali y Puno Respecto a las atenciones brindadas en tambos al sur del Perú, en Puno se articularon 243,854; en Cusco, 190,283; y en Apurímac, 112,711."", ""[Lea también: Midis y región Huancavelica definen agenda de protección social con enfoque territorial ] Plataformas itinerantes Este primer encuentro tuvo como objetivo planificar la intervención fluvial, lacustre y aérea de las Plataformas Itinerantes de Acción Social (PIAS) para el 2021.""]",
reltype:307,5,"[[""protagonizar"", 4], [""protagonizar con"", 1]]","[""No en vano protagonizaron una singular sesión de fotos con diseños del peruano Alex Segura."", ""Este año, el líder del Partido Morado protagoniza su segundo intento de llegar a la Presidencia."", ""Este año, la lideresa de Fuerza Popular protagoniza su tercer intento de llegar a la Presidencia.""]",
reltype:308,5,"[[""universalizar"", 5]]","[""En ese sentido, propuso universalizar el servicio de salud fusionando los servicios actuales constituidos por el Ministerio de Salud, EsSalud y la sanidad de las Fuerzas Armadas y policiales."", ""“Tenemos que universalizar el servicio de salud, que sea único, masivo, gratuito descentralizado y participativo, hay que fusionar EsSalud, Minsa y la sanidad de las FF.AA.""]",
reltype:309,5,"[[""validar por"", 2], [""validar"", 1], [""validar en"", 1], [""validar para"", 1]]","[""Una vez realizadas las recomendaciones , la Dirección del Libro y la Lectura (DLL) y la Biblioteca Nacional del Perú (BNP) validaron los títulos sobre la base de los lineamientos, los criterios técnicos y la experiencia."", ""Fue validada en talleres con funcionarios y especialistas de las áreas de los gobiernos regionales a cargo de la tramitación de los procedimientos administrativos."", ""- Para que el registro del CCI sea validado, la cuenta debe ser en moneda nacional, pertenecer al beneficiario de la devolución y no debe corresponder a una cuenta de CTS.""]",
reltype:310,4,"[[""arbitrar por"", 4]]","[""El encuentro será arbitrado por el peruano Diego Haro."", ""El partido está programado para las 19H30 locales (00H30 GMT del viernes) en el Estadio Nacional de Lima y será arbitrado por el peruano Michael Espinoza.""]",
reltype:311,4,"[[""bastar"", 4]]","[""“No podemos ser empresas exitosas en una sociedad con tantos problemas, entonces el empresario tiene que ir más allá, no basta que genere empleo y haga crecer el negocio, sino que también debe involucrarse en solucionar los problemas de la sociedad”, dijo."", ""Basta con tener un certificado médico que acredite su buen estado de salud.""]",
reltype:312,4,"[[""catapultar a"", 4]]","[""Liga1: los mejores del fútbol peruano 2020 se darán a conocer el viernes\nTodo quedó listo para que el viernes 5 de febrero se elijan a los mejores de la Liga1 2020, que catapultó a Sporting Cristal como campeón nacional."", ""Desde antes de llegar a la presidencia en 2019, Bukele catapultó su imagen a través de las redes sociales.""]",
reltype:313,4,"[[""costar"", 4]]","[""La entrada regular costará 15 soles y otorgará el derecho a participar por una de las cinco preguntas a los jugadores del equipo, así como mensajes en vivo vía hashtags desde las redes sociales y premios de sponsors ."", ""Vea aquí la galería fotográfica Al equipo de Andrea Pirlo le costó más de una hora encontrar la falla en la defensa rival, pero todo fue mucho más sencillo cuando el español Álvaro Morata abrió el marcador en el minuto 62."", ""Los jurados internacionales ya se encuentran en Lima, pero durante su ausencia el peruano Tony Succar manifestó que le costaba estar lejos del país que lo vio nacer.""]",
reltype:314,4,"[[""cruzar desde"", 4]]","[""conforme a nuevas políticas de Biden\nDos grupos de migrantes cruzaron este viernes desde dos puntos fronterizos de México hacia Estados Unidos para continuar su proceso de asilo como parte de la nueva política migratoria del presidente estadounidense, Joe Biden."", ""Dos grupos de migrantes cruzaron este viernes desde dos puntos fronterizos de México hacia Estados Unidos para continuar su proceso de asilo como parte de la nueva política migratoria del presidente estadounidense, Joe Biden.""]",
reltype:315,4,"[[""entrevistar el para"", 4]]","[""Elecciones 2021: López Aliaga plantea negociar compra de vacunas con Estados Unidos\nEl candidato presidencial por Renovación Popular, Rafael López Aliaga, sostuvo que de ganar las próximas elecciones viajará a los Estados Unidos para entrevistarse con el mandatario de ese país, Joe Biden, y negociar la compra de vacunas contra la covid-19."", ""El candidato presidencial por Renovación Popular, Rafael López Aliaga, sostuvo que de ganar las próximas elecciones viajará a los Estados Unidos para entrevistarse con el mandatario de ese país, Joe Biden, y negociar la compra de vacunas contra la covid-19.""]",
reltype:316,4,"[[""examinar en"", 2], [""examinar para"", 2]]","[""El defensor central será examinado hoy en el club Xeneize, A lo largo del partido, el peruano se erigió como uno de los elementos más destacados de la oncena de Miguel Ángel Russo por lo que el técnico argentino tenía planeado hacerlo jugar todo el cotejo, pero un golpe hizo que Zambrano deje el campo de juego generando preocupación el Boca y en la selección peruana, que se alista a afrontar los partidos de eliminatorias ante Bolivia y Venezuela."", ""Las conexiones de trenes de alta velocidad (Shinkansen) en el norte de Japón permanecían suspendidas el domingo para examinar el estado de las infraestructuras."", ""El proceso oficial para examinar las candidaturas del 2030 comenzará el 2022, coincidiendo con la celebración en Catar del Mundial, que cuatro años después se desplazará a México, Estados Unidos y Canadá.""]",
reltype:317,4,"[[""fallecer durante"", 2], [""fallecer segun"", 2]]","[""Además, se autorizó al Ministerio de la Mujer y Poblaciones Vulnerables, a través del Programa Integral Nacional para el Bienestar Familiar (Inabif), a efectuar la entrega de una asistencia económica mensual ascendente a 200 soles a niñas, niños y adolescentes cuya madre, padre o ambos hayan fallecido durante la emergencia sanitaria."", ""Cancillería informa que peruano falleció durante un motín en cárcel ecuatoriana\nEl Ministerio de Relaciones Exteriores informó esta noche que un ciudadano peruano, falleció como consecuencia de un motín ocurrido en un centro penitenciario de Ecuador."", ""Allí falleció la noche del jueves, según una nota de la Policía del Capitolio.""]",
reltype:318,4,"[[""golpear a"", 3], [""golpear en"", 1]]","[""Rusia golpea a las redes sociales y ralentiza el funcionamiento de Twitter\nRusia anunció el miércoles que estaba \""frenando\"" el funcionamiento de Twitter, acusada de no borrar contenidos \""ilegales\"", una primera advertencia que ilustra las crecientes tensiones entre Moscú y los gigantes de las redes sociales."", ""El policía del Capitolio Brian Sicknick, de 42 años, fue golpeado en la cabeza con un extintor de fuego cuando enfrentaba a quienes irrumpieron el miércoles en el Capitolio.""]",
reltype:319,4,"[[""graduar en"", 3], [""se graduar desde"", 1]]","[""También es graduado en defensa nacional en el Centro de Altos Estudios Nacionales (CAEN)."", ""Mujeres que vuelan alto: ellas fueron las primeras paracaidistas del Perú [video]\nHan pasado 46 años desde que se graduaron como las primeras mujeres paracaidistas de la historia de las Fuerzas Armadas y recuerdan con nitidez su ingreso a esta unidad especializada y el tiempo de entrega, dedicación y valentía que demostraron en su formación.""]",
reltype:320,4,"[[""orar a"", 3], [""orar por"", 1]]","[""A las 07.00 am, cuando el número del personal es mayor, oran juntos “para agradecer la vida y hacer un buen trabajo en el día”."", ""Por su parte, la Conferencia Episcopal Peruana (CEP), a través de su Twitter, pidió a todos los fieles seguir orando por la salud de monseñor Bambarén, obispo emérito de Chimbote y expresidente del Episcopado Peruano.""]",
reltype:321,4,"[[""robar"", 2], [""robar al"", 2]]","[""Justicia sumaria y expeditiva En la dupla del debate que le tocó formar con la candidata de Fuerza Popular, Keiko Fujimori, Arana dijo que “el fujimorismo robó más de 6,000 millones de dólares de las privatizaciones del país”."", ""“Nadie le robará al pueblo peruano el derecho de elegir al presidente que quiera”, declaró Rafael López Aliaga con ocasión del anuncio de la interposición del recurso de apelación.""]",
reltype:322,4,"[[""se infectar al"", 4]]","[""Minsa: al menos 12 millones de peruanos ya se infectaron con el coronavirus\nAlrededor de 12 millones de peruanos ya tuvieron coronavirus, algunos con signos claros de la enfermedad y otros sin saber que habían estado infectados, informaron expertos del Instituto Nacional del Salud (INS) del Ministerio de Salud.""]",
reltype:323,4,"[[""socializar"", 3], [""socializar ante"", 1]]","[""Los funcionarios de la Dirección de Atención Integral, Servicios y Calidad en Salud de la Estrategia Sanitaria Regional de Inmunizaciones, socializaron los procesos de preparación de las actividades en el marco de ese plan."", ""Ante esto, la Política Nacional de Acuicultura -que ha sido socializada con la Mesa Ejecutiva para el Desarrollo del Sector Acuícola, conformada por gremios como la Sociedad Nacional de Acuicultura, Sociedad Nacional de Pesquería, Sociedad Nacional de Industrias, ADEX y entidades públicas- busca como situación futura deseada al año 2030, que la acuicultura peruana sea “más competitiva, sostenible, resiliente al cambio climático y diversificada”.""]",
reltype:324,3,"[[""agotar"", 1], [""alistar"", 1], [""explotar"", 1]]","[""Un año de pandemia: al rescate de la cultura con apoyos económicos y registro nacional\nLa pandemia del covid-19 llena —sin piedad— las unidades de cuidados intensivos, agota el oxígeno medicinal y ocasiona llanto ante la pérdida de un ser querido."", ""Osiptel: alistan normas para empoderar a usuarios con herramientas digitales\nEl Organismo Supervisor de Inversión Privada en Telecomunicaciones (Osiptel) alista nuevas medidas y propuestas normativas que apuntan a que los usuarios estén cada vez más empoderados, dotándolos de mayor y mejor información, así como el acceso a herramientas digitales que les permitan gestionar sus servicios de telecomunicaciones de acuerdo con sus necesidades."", ""A pocos días de las elecciones, Mendoza enfatizó también que el tiempo de aquellos que se enriquecieron a costa de depredar nuestros recursos y explotar el negocio de la salud y la educación, ya se acabó.""]",
reltype:325,3,"[[""amar"", 1], [""aunar en"", 1], [""se aunar ante"", 1]]","[""“Amo mis Raíces” Los murales forman parte de la campaña “Amo mis Raíces”, que el sector Cultura viene impulsando a nivel digital para la promoción de la diversidad cultural en el Perú, mediante la difusión de testimonios de personalidades que manifiestan como la diversidad cultural forma parte de nuestra vida cotidiana; asimismo mediante una serie de conversatorios donde panelistas reflexionan sobre temáticas relacionadas y las políticas en torno a la lucha contra la discriminación étnico-racial."", ""En el tema de lucha contra la pandemia, la candidata de APP sostuvo que es importante aunar esfuerzos con el sector privado en la adquisición de las vacunas contra la covid-19."", ""Vigil remarcó que en esta situación no se puede arriesgar la salud de los apurimeños, por lo que se descarta el retorno presencial a las escuelas, ante lo cual desde el gobierno regional de Apurímac, en coordinación con los sectores Salud, Transportes y Comunicaciones y Educación, se está aunando esfuerzos para ofrecer la mejor estrategia de aprendizaje de forma remota.""]",
reltype:326,3,"[[""armonicir"", 3]]","[""La Oficina Nacional de Proceso Electorales (ONPE) trabaja intensamente para generar las condiciones que permitan que las elecciones generales del 11 de abril armonicen el derecho constitucional al sufragio y la salud de la ciudadanía expresó su titular, Piero Corvetto."", ""En tal sentido dijo que la ONPE trabaja intensamente para generar las condiciones que permitan que las elecciones generales del 11 de abril armonicen el derecho constitucional al sufragio y la salud de la ciudadanía.""]",
reltype:327,3,"[[""arreciar por"", 2], [""alardear de"", 1]]","[""\""Éxito\"" de gestión La Autoridad del Canal de Suez ha alardeado de los buenos resultados a pesar de la crisis provocada por la pandemia del covid-19 el 2020, año en el que el canal registró unos ingresos de 5,610 millones de dólares (4,615 millones de euros)."", ""“La entrega de esta nueva obra es un ejemplo concreto de cómo una acción rápida por parte de la Entidad Prestadora de Servicios de Saneamiento (EPS) puede mejorar la salud y la calidad de vida de la población, sobre todo cuando nos arrecia una emergencia por el covid-19, en la que es de suma importancia acceder al agua potable para fines de subsistencia y cuidado de la salud”, refirió el director ejecutivo de OTASS, Hugo Ortega Polar.""]",
reltype:328,3,"[[""auditar"", 2], [""auditacer"", 1]]","[""Precisó que la Contraloría auditará el proceso de contratación de las vacunas y velará por el estricto cumplimiento del orden establecido en los padrones de vacunación."", ""Como resultado de los servicios de control posterior, la Contraloría auditó recursos públicos por S/ 156 millones, de los cuales S/ 78 millones fueron observados por los especialistas de control y se determinó S/ 4.5 millones de perjuicio económico en contra de las entidades públicas de Tumbes.""]",
reltype:329,3,"[[""autorregular el de"", 3]]","[""A su turno, la directora de la Autoridad Nacional de Protección del Consumidor, Wendy Ledesma, resaltó la iniciativa de los propios gremios de autorregularse y adoptar prácticas a favor de los consumidores online.""]",
